Name,Slug,Published Date,Categories,Thumbnail image,Post Summary,Category
10% OFF AIRCON SUBSCRIPTION SERVICE (INVITE ONLY),aircon-subscription-service-deal-singapore,Thu Sep 10 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75064dbdc86f88efe4776_Aircon-Renew.jpeg,,
(INVITE ONLY) AIR CONDITION QUARTERLY SUBSCRIPTION SERVICE: GET 1 FREE SERVICING,aircon-subscription-service-promo,Wed Jun 02 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Aircons Are 1/4th of Your Energy Bills and It's Killing the World!,aircons-are-1-4th-of-your-energy-bills-and-its-killing-the-world,Wed Oct 17 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Home Tips
"""My professional and personal life are one and the same,"" says Amy, the founder of The Meat Club",amy-the-meat-club-singapore-interview,Wed Dec 22 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/648822f9b53edc4a04521f43_Amy-The-Meat-Club.jpg,,Editor's Choice
April 2024 Promotion: Up to 20% off Aircon Quarterly and Tri-Yearly Servicing,april-2024-promotion-aircon-quarterly-and-tri-yearly-servicing,Thu Apr 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Are Your Home and Walls Ready for an Interior Painting? ,are-your-home-and-walls-ready-for-an-interior-painting,,Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65a1779587c582eb5bdbbbdc_Are%20Your%20Home%20and%20Walls%20Ready%20for%20an%20Interior%20Painting.webp,Want to prep your Home and Wall for an Interior Painting? Read this article to know more.,Home Tips
Baby Food: Recipes You Can Easily Prepare at Home,baby-food,Wed Feb 14 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65ccb9648a10ff855316773c_Baby%20Food%20Recipes%20You%20Can%20Easily%20Prepare.webp,Here are a few easy-to-make homemade baby food recipes that will treat your little one’s tummy well. Find your favourite!,Home Tips
How to Do Baby-Safe Cleaning at Home,baby-safe-cleaning-at-home,Fri Jul 09 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750bca7491deff68925e3_Baby-Safe-Cleaning.jpeg,,Home Tips
How to Do Baby-Safe House Cleaning,baby-safe-house-cleaning,Thu Jan 01 1970 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750b520934a20e24a6f0b_Baby-Safe-House-Cleaning.jpeg,This article gives you a detailed idea regarding baby-safe house cleaning - how to easily clean your home with a baby around.,Home Tips
Baby-Sleep Training: How to Easily Put Your Baby to Sleep at Night,baby-sleep-training,Mon Apr 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750a0b9892d62f295d56f_Baby-Sleep-Training.jpeg,Not sure of baby-sleep training? Here are a few tips to help your baby fall asleep without much uneasiness during the night.,
Bathroom Pest Control: Expert Ways to Make Your Bathrooms Pest-Free in 2023 Christmas Season,bathroom-pest-control-measures,Tue Dec 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/658159552a91d0aa099188e0_Bathroom%20Pest%20Control%20Expert%20Ways%20to%20Make%20Your%20Bathrooms%20Pest-Free.webp,Bathroom Pest Control is not a problem anymore with these expert ways to make your Bathrooms Pest-Free in 2023 Christmas Season.,Home Projects & DIY
Beach Sand Cleanup: Tips to Keep Your Home Sand-Free After a Fun Beach Day,beach-sand-cleanup-tips,Thu Aug 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64cba78492167dd8f01f085d_Beach%20Sand%20Cleanup.png,Beach Sand Cleanup: Keep your home sand-free after the beach! Learn practical tips and discover Sendhelper's regular cleaning services.,Home Tips
How to Prepare Your Home for a Christmas House Party During Covid-19,before-and-after-christmas-party-cleaning-service,Thu Jan 01 1970 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7508325c16a45d5e3faea_Xmas-Party-Blog.jpeg,Worried about your messed-up living space during this festive season? Here's a guide to before & after Christmas house party cleaning.,Home Tips
5 Benefits of Hiring a Part-Time Maid in Singapore,benefits-hiring-part-time-maid-singapore,Tue Apr 16 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/661f54faaac021bea5bf17ca_5%20Benefits%20of%20Hiring%20a%20Part-Time%20Maid%20in%20Singapore2.webp,The benefits of hiring a part-time maid in Singapore are plenty. An improved quality of life outweighs the cost of home cleaning services.,Editor's Choice
6 Benefits of Hiring a Part-time Helper Over a Full-time Maid in Singapore,benefits-of-hiring-a-part-time-helper,Mon Oct 16 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/652c9e4f4a2afe355947d607_6%20Benefits%20of%20Hiring%20a%20Part-time%20Helper%20Over%20a%20Full-time%20Maid%20in%20Singapore.webp,Here are 6 benefits of hiring a part-time helper in Singapore which gives you a leverage over hiring a full-time maid. Let the expert analysis help you with choosing the right help.,Editor's Choice
The (hidden) benefits of hiring a domestic helper/laundry service provider,benefits-of-hiring-domestic-helper-laundry-service-provider,Fri Mar 04 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Read the benefits of hiring a domestic helper for cleaning and a laundry service provider for regular wash and dry cleaning.,
Benefits of Owning a Pet at Home: Why Keeping a Pet Brings More Positive Energy?,benefits-of-owning-a-pet,Thu Jan 13 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6488284f58342c1b87e35c76_Benefits-of-Owning-a-Pet.jpg,Pets bring abundant positivity and happiness to a living space. Here are a few benefits of owning a pet that most pet owners are thankful for.,Singapore Living
Best Christmas Events in Singapore to Explore in 2020,best-christmas-events-in-singapore-2020,Mon Dec 07 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Christmas is not cancelled! Find out the best Christmas events in Singapore for you to explore in 2020 with Covid-19 safety precautions.,Singapore Living
Best Christmas Movies on Netflix to Binge Watch in 2021,best-christmas-movies-on-netflix-singapore,Tue Dec 21 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6488236a7ad23fd899204542_Best-Christmas-Movies-on-Netflix.jpg,Here is a list of the top best Christmas movies in 2021 you can watch on Netflix. Watch them along with your friends and family.,Editor's Choice
Reasons to Hire Best Handyman Service in Singapore for Home Projects,best-handyman-service-for-home-projects,Thu Nov 05 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75076746a184772653806_Handyman-Blog.jpeg,"From saving costs to getting the projects done on time, there are several reasons for considering a handyman service at our place. Read more.",Home Projects & DIY
BEST LAUNDRY SERVICE IN SINGAPORE,best-laundry-service-in-singapore,Sun Aug 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7505fd184c4e47baf34f6_Best-Laundry-Blog.jpeg,"SendHelper provides best laundry service to its customers, you can easily use our services through our user friendly mobile app.",
SingapoRediscovers Vouchers: 5 Best Local Tours and Attractions,best-local-tours-and-attractions,Fri Oct 09 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Find out the best local tours and attractions in Singapore where you can spend Singaporediscovers vouchers from December 2020.,Singapore Living
Where to Live in Singapore: Best Neighbourhoods for Families,best-neighbourhoods-for-families,Mon Nov 25 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://cdn.prod.website-files.com/63bb8b9cae7aab9703af835b/6757cc94efc206cb79c8268e_Best%20Neighbourhoods%20for%20Families1.webp,Do you want to settle in a perfect neighbourhood in Singapore? Read more to learn about various neighbourhoods in Singapore to know what suits you best.,Editor's Choice
Best Places to Celebrate Halloween in Singapore 2020,best-places-to-celebrate-halloween-in-singapore-2020,Tue Oct 20 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"Amid the pandemic, there are plenty of events to celebrate Halloween in Singapore this year. Find out the best places for kids and families to chill out.",Singapore Living
SingapoRediscovers Vouchers: Best Staycations in Singapore for Couples,best-staycations-in-singapore-for-couples,Mon Nov 30 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Find out the best staycations in Singapore for couples where you can use SIngaporediscovers Vouchers from December 2020 until June 2021.,Singapore Living
What is the Best Temperature for Sleep?,best-temperature-for-sleep,Wed Jul 17 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/669e8f855b0ff5e528ddf3b2_What%20is%20the%20Best%20Temperature%20for%20Sleep1.webp,Read about the best temperature for sleep which will help you sleep better as well as save up on electricity bills.,Home Tips
Clean Greasy Wooden Cabinets in 4 Expert Ways,best-ways-to-clean-greasy-wooden-cabinets,Tue Jan 02 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6593d1ba158ffb00eea4e276_Clean%20Greasy%20Wooden%20Cabinets.webp,Want to remove grease from wooden cabinets? Here are 4 expert ways to do so!,Home Projects & DIY
BLACK FRIDAY SALE: 10% OFF CLEANING SERVICE,black-friday-sale-10-off-cleaning-service,Thu Nov 18 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
BLACK FRIDAY SALE: 10% OFF CLEANING SERVICE,black-friday-sale-10-off-cleaning-service-2,Sat Nov 26 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
BLACK FRIDAY PROMO: 10% OFF ALL SERVICES,black-friday-sendhelper-promotion-2020,Fri Nov 13 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750779c1d3720d24d6ce3_Blackfriday_fb2_940.png,,
The Ultimate Guide to Booking an Aircon Maintenance Service on Sendhelper App,book-aircon-maintenance-service-in-singapore,Wed Apr 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Book an aircon maintenance service in Singapore on the Sendhelper app in under 2 minutes. Enjoy a five-star service experience today!,Editor's Choice
"Book Now, Schedule Later: 10% off Home Services",book-now-schedule-later-10-off-home-services,Fri Aug 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Breast Cancer Awareness Month: What to Know and How to Support,breast-cancer-awareness-in-singapore,Wed Oct 14 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7506c746a18420f6537de_Pink-Ribbon-Blog.jpeg,Find out what you should know about breast cancer and how you can support Breast Cancer Awareness Month campaign in Singapore.,Singapore Living
Brief History of Laundry,brief-history-of-laundry,Fri Nov 23 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Editor's Choice
Discover Singapore: History of Bugis Street and Things to Do There,bugis-street-singapore,Wed Jun 09 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a3babfa59722730d540032_Bugis-Street.webp,Read some interesting facts about Bugis Street in Singapore and how it became a shopping paradise for foreigners and locals alike.,Singapore Living
Landmarks and Buildings of Singapore that are Gone Forever,buildings-of-singapore,Wed Mar 24 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"Singapore, the city was once home to many iconic buildings that are gone forever today. Read more about such buildings of Singapore.",Singapore Living
Can I Paint Kitchen Cabinets at Home on My Own?,can-i-paint-kitchen-cabinets-at-home-on-my-own,Fri May 17 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/664703004cc19144c9f72c5a_Can%20I%20Paint%20Kitchen%20Cabinets%20at%20Home%20on%20My%20Own.webp,Do you want to paint kitchen cabinets at home on your own? Read this article to know more!,Home Projects & DIY
Can We Really Trust Vinegar to Kill Germs?,can-we-really-trust-vinegar-to-kill-germs,Wed Feb 28 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65ded2a805550434664f9f67_Can%20We%20Really%20Trust%20Vinegar%20to%20Kill%20Germ.webp,Learn more about vinegar as a cleaning agent to disinfect your home and kill germs.,Home Tips
The Ultimate Carpet Buying Guide: How to Choose the Right Carpet for Your Home,carpet-buying-guide,Tue Jun 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64885314ce9c12a057de533e_Carpet%20Buying%20Guide%20in%20Singapore.jpg,"Discover the secrets of buying the perfect carpet for your home. This comprehensive guide covers different types of carpets, their pros and cons, and essential care tips. Find the ideal carpet in Singapore for your needs.",Home Tips
Carpet Care and Maintenance Tips if You Have Pets at Home,carpet-care-and-maintenance-tips,Wed May 11 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a3c43948d7f2251f974c65_Carpet-Care-and-Maintenace-Tips.webp,Here are a few carpet care and maintenance tips that could help you keep the carpets at your home clean and fresh-looking.,Home Tips
The Ultimate Guide to Carpet Cleaning at Home and Office,carpet-cleaning-in-singapore,Thu Jul 11 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6690e72415f3372627b850f4_The%20Ultimate%20Guide%20to%20Carpet%20Cleaning%20at%20Home%20and%20Office1.webp,Finding it difficult to maintain carpets at home and office? Here are some of the best carpet cleaning tips and tricks to keep them tidy.,Home Tips
Smart Carpet Cleaning Methods: Take Better Care of Carpets at Home,carpet-cleaning-methods,Thu May 26 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a3c148c9f71e0de0506e26_Carpet-cleaning-methods.webp,Eager to learn some carpet cleaning methods to keep your carpets at home in original condition? Here are some smart methods you may adopt.,Home Tips
Cashback! Get a job done on 20th and 21st Sept 2018 & receive 20% cashback for the next job done before 30th Sep. Not applicable on recurring job orders.,cashback-get-a-job-done-on-20th-and-21st-sept-2018-receive-20-cashback-for-the-next-job-done-before-30th-sep-not-applicable-on-recurring-job-orders,Wed Sep 19 2018 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Cashback! Get a job done on 20th and 21st Sept 2018 & receive 20% cashback for the next job done before 30th Sep. Not applicable on recurring job orders.,cashback-get-a-job-done-on-20th-and-21st-sept-2018-receive-20-cashback-for-the-next-job-done-before-30th-sep-not-applicable-on-recurring-job-orders-e,Wed Sep 19 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
How to Celebrate Chinese New Year 2021 in Singapore,celebrate-chinese-new-year-pandemic-singapore,Tue Jan 26 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64ab646b9bbfda1f36ed5f16_cnywebp.webp,Find out how you can celebrate Chinese New Year 2021 in Singapore while taking precautions to stay safe during the pandemic.,Singapore Living
Celebrate World Cup 2018! Facebook Contest,celebrate-world-cup-2018-facebook-contest,Mon Jul 16 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
ChatGPT for Housework in Singapore: Does it lighten the load?,chatgpt-for-housework,Thu Oct 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/651e93ac9b1a0547bfd59844_ChatGPT%20for%20Housework%20(Thumbnail).webp,"Is ChatGPT for housework the key to better home management? In Singapore where hygiene is held high, a blend of technology and trusted home service providers will definitely lighten the load.",Editor's Choice
"Chilli Crab: History, Speciality, How to Eat, and Where to Eat it in Singapore",chilli-crab-in-singapore,Tue May 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a3b6b5f2b9dad51338cb43_crab.webp,"Here's a brief history of Singapore's iconic dish, Chilli Crab, it's speciality, how to eat it and the places that serve Chilli crab.",Singapore Living
Chinese Hongbao: What You Need to Know About the Tradition of Giving Red Envelopes,chinese-hongbao-tradition,Fri Jan 29 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a3bc3e588349ccc46560f7_CNY-Hongbao-29-Jan-Blog.webp,Read everything you need to know about the tradition of giving Chinese hongbao or red envelopes during the lunar year.,Singapore Living
Chinese New Year 2021: Day by Day Schedule,chinese-new-year-2021-schedule,Wed Feb 03 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75094fd624764513fb8ce_CNY-2021-schedule.jpeg,"Chinese New Year celebrations lasts for a month. To know more about the Chinese New year day-by-day schedule, read this article.",Editor's Choice
All About the Chinese New Year 2023: The Year of the Rabbit,chinese-new-year-2023-the-year-of-rabbit,Thu Jan 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6486e350548081fef2022a8d_Chinese-New-Year-2023-1000x453.jpg,You may know a little bit about Chinese New Year 2023 but do you know this is the year of the Rabbit and what it means to your future?,Editor's Choice
How to Make Chinese New Year After Party Clean-Up Easier,chinese-new-year-after-party-clean-up-methods,Sun Jan 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65b7a91eca82cc899215250d_How%20to%20Make%20Chinese%20New%20Year%20After%20Party%20Clean-Up.webp,Here is a comprehensive guide on Chinese New Year after party clean-up. These simple steps will get your home clean in no time.,Editor's Choice
Chinese New Year Day-by-Day Guide 2023: Celebrations and Activities Explained,chinese-new-year-day-by-day-guide-2023,Mon Jan 09 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6486e51626623a23addbe1f4_Chinese-New-Year-Day-by-Day-Guide-2023.jpg,Here is a comprehensive Chinese New Year Day-by-Day Guide 2023 for you to follow festive activities of Lunar New Year.,Editor's Choice
